dataset,image_id,method,height,width,preproc_time_s,filter_time_s,odps_time_s,total_time_s,magnitude_min,magnitude_max,magnitude_mean,status,error_message
BSDS500,51084,GWi_odps,321,481,0.006148,0.022342,0.006524,0.035014,0.0000,4.3095,0.2064,OK,
BSDS500,51084,GWC,321,481,0.006148,0.026848,,0.032996,0.0331,5.5736,1.3164,OK,
BSDS500,51084,Canny,321,481,0.006148,0.002847,,0.008996,0.0000,406.0049,49.1733,OK,
BSDS500,51084,Sobel,321,481,0.006148,0.002441,,0.008589,0.0000,982.8947,83.8856,OK,
BSDS500,51084,LoG,321,481,0.006148,0.001622,,0.007771,0.0000,43.0000,3.3557,OK,
BSDS500,51084,ED,321,481,0.006148,0.005360,,0.011508,0.0000,255.0000,47.9394,OK,
BSDS500,51084,PC,321,481,0.006148,0.334623,,0.340772,0.0000,0.6067,0.0318,OK,
BSDS500,6046,GWi,481,321,0.006505,0.010902,,0.017408,0.0000,4.3095,0.6110,OK,
BSDS500,6046,GWi_odps,481,321,0.006505,0.018974,0.005856,0.031335,0.0000,4.3095,0.2988,OK,
BSDS500,6046,GWC,481,321,0.006505,0.023757,,0.030262,0.0154,5.2632,1.5973,OK,
BSDS500,6046,Canny,481,321,0.006505,0.002248,,0.008753,0.0000,453.6541,57.7017,OK,
BSDS500,6046,Sobel,481,321,0.006505,0.002131,,0.008636,0.0000,986.7137,130.1724,OK,
BSDS500,6046,LoG,481,321,0.006505,0.001300,,0.007805,0.0000,43.0000,4.4609,OK,
BSDS500,6046,ED,481,321,0.006505,0.004797,,0.011303,0.0000,255.0000,55.2887,OK,
BSDS500,6046,PC,481,321,0.006505,0.328908,,0.335414,0.0000,0.5648,0.0189,OK,
BSDS500,61034,GWi,481,321,0.006273,0.011647,,0.017920,0.0000,4.6025,0.4886,OK,
BSDS500,61034,GWi_odps,481,321,0.006273,0.020077,0.005822,0.032172,0.0000,4.6025,0.2589,OK,
BSDS500,61034,GWC,481,321,0.006273,0.025932,,0.032205,0.0083,5.9610,1.4176,OK,
BSDS500,61034,Canny,481,321,0.006273,0.002219,,0.008492,0.0000,422.0521,56.9124,OK,
BSDS500,61034,Sobel,481,321,0.006273,0.002328,,0.008601,0.0000,1057.3977,99.3683,OK,
BSDS500,61034,LoG,481,321,0.006273,0.001302,,0.007575,0.0000,52.0000,4.1040,OK,
BSDS500,61034,ED,481,321,0.006273,0.003677,,0.009950,0.0000,255.0000,45.1598,OK,
BSDS500,61034,PC,481,321,0.006273,0.322644,,0.328917,0.0000,0.6367,0.0392,OK,
BSDS500,64061,GWi,481,321,0.005822,0.010842,,0.016664,0.0000,4.3550,0.4018,OK,
BSDS500,64061,GWi_odps,481,321,0.005822,0.019086,0.005892,0.030799,0.0000,4.3550,0.2020,OK,
BSDS500,64061,GWC,481,321,0.005822,0.024184,,0.030006,0.0038,5.4903,1.3138,OK,
BSDS500,64061,Canny,481,321,0.005822,0.002381,,0.008203,0.0000,469.7744,40.8548,OK,
BSDS500,64061,Sobel,481,321,0.005822,0.002317,,0.008139,0.0000,1037.2271,84.3247,OK,
BSDS500,64061,LoG,481,321,0.005822,0.001453,,0.007275,0.0000,45.0000,3.0867,OK,
BSDS500,64061,ED,481,321,0.005822,0.004907,,0.010729,0.0000,255.0000,53.7825,OK,
BSDS500,64061,PC,481,321,0.005822,0.323066,,0.328888,0.0000,0.6290,0.0242,OK,
BSDS500,65084,GWi,481,321,0.006016,0.010898,,0.016914,0.0000,4.2566,0.3682,OK,
BSDS500,65084,GWi_odps,481,321,0.006016,0.019484,0.005741,0.031241,0.0000,4.2566,0.1920,OK,
BSDS500,65084,GWC,481,321,0.006016,0.024093,,0.030109,0.0055,5.6410,1.2963,OK,
BSDS500,65084,Canny,481,321,0.006016,0.002179,,0.008195,0.0000,383.1762,47.1819,OK,
BSDS500,65084,Sobel,481,321,0.006016,0.002379,,0.008395,0.0000,973.3787,75.2699,OK,
BSDS500,65084,LoG,481,321,0.006016,0.001400,,0.007416,0.0000,42.0000,3.4000,OK,
BSDS500,65084,ED,481,321,0.006016,0.003592,,0.009608,0.0000,255.0000,35.8401,OK,
BSDS500,65084,PC,481,321,0.006016,0.322611,,0.328627,0.0000,0.6413,0.0413,OK,
BSDS500,69000,GWi,321,481,0.006484,0.010901,,0.017385,0.0000,4.5136,0.5568,OK,
BSDS500,69000,GWi_odps,321,481,0.006484,0.018992,0.005928,0.031403,0.0000,4.5136,0.2781,OK,
BSDS500,69000,GWC,321,481,0.006484,0.023730,,0.030213,0.0283,5.7613,1.4650,OK,
BSDS500,69000,Canny,321,481,0.006484,0.002212,,0.008695,0.0000,435.6007,55.8349,OK,
BSDS500,69000,Sobel,321,481,0.006484,0.002140,,0.008624,0.0000,984.6025,118.7260,OK,
BSDS500,69000,LoG,321,481,0.006484,0.001300,,0.007784,0.0000,43.0000,4.1393,OK,
BSDS500,69000,ED,321,481,0.006484,0.004588,,0.011072,0.0000,255.0000,49.0541,OK,
BSDS500,69000,PC,321,481,0.006484,0.319802,,0.326285,0.0000,0.5822,0.0279,OK,
BSDS500,69007,GWi,321,481,0.006106,0.010906,,0.017012,0.0000,4.6482,0.7816,OK,
BSDS500,69007,GWi_odps,321,481,0.006106,0.018663,0.005689,0.030458,0.0000,4.6482,0.3455,OK,
BSDS500,69007,GWC,321,481,0.006106,0.024115,,0.030221,0.0124,6.9553,1.8034,OK,
BSDS500,69007,Canny,321,481,0.006106,0.002246,,0.008353,0.0000,461.5734,61.8560,OK,
BSDS500,69007,Sobel,321,481,0.006106,0.002157,,0.008263,0.0000,1055.7623,176.8473,OK,
BSDS500,69007,LoG,321,481,0.006106,0.001388,,0.007494,0.0000,60.0000,5.7807,OK,
BSDS500,69007,ED,321,481,0.006106,0.003756,,0.009862,0.0000,255.0000,43.8518,OK,
BSDS500,69007,PC,321,481,0.006106,0.321127,,0.327233,0.0000,0.6401,0.0332,OK,
BSDS500,69022,GWi,321,481,0.006198,0.011007,,0.017206,0.0000,4.3515,0.6994,OK,
BSDS500,69022,GWi_odps,321,481,0.006198,0.018749,0.006120,0.031068,0.0000,4.3515,0.3449,OK,
BSDS500,69022,GWC,321,481,0.006198,0.024402,,0.030600,0.0183,5.3893,1.5393,OK,
BSDS500,69022,Canny,321,481,0.006198,0.002317,,0.008516,0.0000,481.1756,102.9265,OK,
BSDS500,69022,Sobel,321,481,0.006198,0.002126,,0.008324,0.0000,995.4587,153.1691,OK,
BSDS500,69022,LoG,321,481,0.006198,0.001302,,0.007501,0.0000,47.0000,6.5215,OK,
BSDS500,69022,ED,321,481,0.006198,0.004428,,0.010626,0.0000,255.0000,49.4324,OK,
BSDS500,69022,PC,321,481,0.006198,0.317239,,0.323437,0.0000,0.5268,0.0363,OK,
BSDS500,70011,GWi,321,481,0.005792,0.011038,,0.016830,0.0000,4.7301,0.4349,OK,
BSDS500,70011,GWi_odps,321,481,0.005792,0.018854,0.005672,0.030318,0.0000,4.7301,0.1978,OK,
BSDS500,70011,GWC,321,481,0.005792,0.025141,,0.030933,0.0000,6.1489,1.2669,OK,
BSDS500,70011,Canny,321,481,0.005792,0.002538,,0.008330,0.0000,508.8123,73.3721,OK,
BSDS500,70011,Sobel,321,481,0.005792,0.002227,,0.008019,0.0000,1084.7599,92.5019,OK,
BSDS500,70011,LoG,321,481,0.005792,0.001311,,0.007103,0.0000,58.0000,3.5260,OK,
BSDS500,70011,ED,321,481,0.005792,0.004065,,0.009857,0.0000,255.0000,43.4554,OK,
BSDS500,70011,PC,321,481,0.005792,0.322075,,0.327867,0.0000,0.6177,0.0449,OK,
BSDS500,70090,GWi,481,321,0.006427,0.010899,,0.017326,0.0000,4.4873,0.4958,OK,
BSDS500,70090,GWi_odps,481,321,0.006427,0.018530,0.005766,0.030723,0.0000,4.4873,0.2358,OK,
BSDS500,70090,GWC,481,321,0.006427,0.023997,,0.030424,0.0408,5.4654,1.3792,OK,
BSDS500,70090,Canny,481,321,0.006427,0.002427,,0.008855,0.0000,452.4179,63.1673,OK,
BSDS500,70090,Sobel,481,321,0.006427,0.002164,,0.008591,0.0000,1002.6784,105.3424,OK,
BSDS500,70090,LoG,481,321,0.006427,0.001416,,0.007844,0.0000,59.0000,4.1178,OK,
BSDS500,70090,ED,481,321,0.006427,0.004098,,0.010526,0.0000,255.0000,44.9600,OK,
BSDS500,70090,PC,481,321,0.006427,0.325089,,0.331516,0.0000,0.6161,0.0408,OK,
BSDS500,71076,GWi,481,321,0.006191,0.011076,,0.017267,0.0000,4.9637,0.5432,OK,
BSDS500,71076,GWi_odps,481,321,0.006191,0.019852,0.005946,0.031988,0.0000,4.9637,0.2652,OK,
BSDS500,71076,GWC,481,321,0.006191,0.024023,,0.030214,0.0000,6.0248,1.4323,OK,
BSDS500,71076,Canny,481,321,0.006191,0.002326,,0.008516,0.0000,511.7695,52.8719,OK,
BSDS500,71076,Sobel,481,321,0.006191,0.002178,,0.008369,0.0000,1110.9491,114.4034,OK,
BSDS500,71076,LoG,481,321,0.006191,0.001329,,0.007520,0.0000,61.0000,4.0791,OK,
BSDS500,71076,ED,481,321,0.006191,0.005084,,0.011274,0.0000,255.0000,59.2211,OK,
BSDS500,71076,PC,481,321,0.006191,0.322806,,0.328997,0.0000,0.5824,0.0249,OK,
BSDS500,71099,GWi,321,481,0.006112,0.010905,,0.017017,0.0000,4.4739,0.5582,OK,
BSDS500,71099,GWi_odps,321,481,0.006112,0.019375,0.005770,0.031257,0.0000,4.4739,0.2568,OK,
BSDS500,71099,GWC,321,481,0.006112,0.024128,,0.030240,0.0201,5.6783,1.4670,OK,
BSDS500,71099,Canny,321,481,0.006112,0.002247,,0.008359,0.0000,415.3938,45.2191,OK,
BSDS500,71099,Sobel,321,481,0.006112,0.002170,,0.008282,0.0000,972.2490,123.0852,OK,
BSDS500,71099,LoG,321,481,0.006112,0.001317,,0.007429,0.0000,43.0000,3.9273,OK,
BSDS500,71099,ED,321,481,0.006112,0.004984,,0.011096,0.0000,255.0000,54.6909,OK,
BSDS500,71099,PC,321,481,0.006112,0.324869,,0.330981,0.0000,0.6284,0.0199,OK,
BSDS500,77062,GWi,321,481,0.006004,0.011164,,0.017168,0.0000,4.1170,0.6639,OK,
BSDS500,77062,GWi_odps,321,481,0.006004,0.019435,0.005746,0.031184,0.0000,4.1170,0.3117,OK,
BSDS500,77062,GWC,321,481,0.006004,0.023902,,0.029906,0.0280,5.9487,1.5500,OK,
BSDS500,77062,Canny,321,481,0.006004,0.002469,,0.008473,0.0000,424.7470,62.7691,OK,
BSDS500,77062,Sobel,321,481,0.006004,0.002163,,0.008167,0.0000,966.2008,143.5319,OK,
BSDS500,77062,LoG,321,481,0.006004,0.001400,,0.007404,0.0000,56.0000,5.0825,OK,
BSDS500,77062,ED,321,481,0.006004,0.005164,,0.011168,0.0000,255.0000,59.7776,OK,
BSDS500,77062,PC,321,481,0.006004,0.317053,,0.323057,0.0000,0.4916,0.0177,OK,
BSDS500,78098,GWi,321,481,0.006644,0.010736,,0.017380,0.0000,4.7939,0.6859,OK,
BSDS500,78098,GWi_odps,321,481,0.006644,0.019377,0.005832,0.031854,0.0000,4.7939,0.3383,OK,
BSDS500,78098,GWC,321,481,0.006644,0.023941,,0.030586,0.0232,5.7864,1.5860,OK,
BSDS500,78098,Canny,321,481,0.006644,0.002276,,0.008920,0.0000,448.5399,66.3263,OK,
BSDS500,78098,Sobel,321,481,0.006644,0.002207,,0.008851,0.0000,1040.6969,149.3888,OK,
BSDS500,78098,LoG,321,481,0.006644,0.001421,,0.008065,0.0000,52.0000,5.1843,OK,
BSDS500,78098,ED,321,481,0.006644,0.004923,,0.011568,0.0000,255.0000,54.7834,OK,
BSDS500,78098,PC,321,481,0.006644,0.329520,,0.336164,0.0000,0.4675,0.0183,OK,
BSDS500,79073,GWi,321,481,0.006394,0.011328,,0.017722,0.0075,4.6478,0.8609,OK,
BSDS500,79073,GWi_odps,321,481,0.006394,0.019995,0.005780,0.032169,0.0000,4.6478,0.4110,OK,
BSDS500,79073,GWC,321,481,0.006394,0.023925,,0.030319,0.0361,6.2124,1.7447,OK,
BSDS500,79073,Canny,321,481,0.006394,0.002200,,0.008595,0.0000,475.4640,81.8009,OK,
BSDS500,79073,Sobel,321,481,0.006394,0.002143,,0.008537,0.0000,1045.8853,191.3188,OK,
BSDS500,79073,LoG,321,481,0.006394,0.001334,,0.007728,0.0000,54.0000,6.4591,OK,
BSDS500,79073,ED,321,481,0.006394,0.005271,,0.011665,0.0000,255.0000,61.2128,OK,
BSDS500,79073,PC,321,481,0.006394,0.335151,,0.341545,0.0000,0.4507,0.0156,OK,
BSDS500,80085,GWi,321,481,0.005817,0.011048,,0.016865,0.0000,4.9603,0.3840,OK,
BSDS500,80085,GWi_odps,321,481,0.005817,0.019355,0.005725,0.030897,0.0000,4.9603,0.1978,OK,
BSDS500,80085,GWC,321,481,0.005817,0.023974,,0.029790,0.0193,5.7249,1.3476,OK,
BSDS500,80085,Canny,321,481,0.005817,0.002308,,0.008125,0.0000,492.3251,45.2317,OK,
BSDS500,80085,Sobel,321,481,0.005817,0.002210,,0.008026,0.0000,1078.4034,80.2105,OK,
BSDS500,80085,LoG,321,481,0.005817,0.001302,,0.007119,0.0000,61.0000,3.5662,OK,
BSDS500,80085,ED,321,481,0.005817,0.003295,,0.009112,0.0000,255.0000,25.3050,OK,
BSDS500,80085,PC,321,481,0.005817,0.320214,,0.326030,0.0000,0.7572,0.0420,OK,
BSDS500,80090,GWi,481,321,0.006111,0.010971,,0.017082,0.0000,4.9287,0.8889,OK,
BSDS500,80090,GWi_odps,481,321,0.006111,0.019185,0.005953,0.031249,0.0000,4.9287,0.4246,OK,
BSDS500,80090,GWC,481,321,0.006111,0.023755,,0.029866,0.0073,6.2730,1.7441,OK,
BSDS500,80090,Canny,481,321,0.006111,0.002189,,0.008300,0.0000,495.3625,94.1345,OK,
BSDS500,80090,Sobel,481,321,0.006111,0.002136,,0.008248,0.0000,1060.0471,193.6344,OK,
BSDS500,80090,LoG,481,321,0.006111,0.001285,,0.007396,0.0000,56.0000,7.2170,OK,
BSDS500,80090,ED,481,321,0.006111,0.005197,,0.011308,0.0000,255.0000,57.8371,OK,
BSDS500,80090,PC,481,321,0.006111,0.322973,,0.329085,0.0000,0.4374,0.0161,OK,
BSDS500,8068,GWi,321,481,0.005944,0.010942,,0.016887,0.0000,4.1525,0.5022,OK,
BSDS500,8068,GWi_odps,321,481,0.005944,0.018398,0.005682,0.030025,0.0000,4.1525,0.2411,OK,
BSDS500,8068,GWC,321,481,0.005944,0.024566,,0.030510,0.0032,4.9536,1.4504,OK,
BSDS500,8068,Canny,321,481,0.005944,0.002242,,0.008187,0.0000,421.7155,48.7204,OK,
BSDS500,8068,Sobel,321,481,0.005944,0.002182,,0.008127,0.0000,976.1660,109.9126,OK,
BSDS500,8068,LoG,321,481,0.005944,0.001316,,0.007260,0.0000,39.0000,4.0903,OK,
BSDS500,8068,ED,321,481,0.005944,0.004079,,0.010024,0.0000,255.0000,52.3275,OK,
BSDS500,8068,PC,321,481,0.005944,0.322727,,0.328672,0.0000,0.5733,0.0158,OK,
BSDS500,81066,GWi,321,481,0.005981,0.011175,,0.017156,0.0000,4.9373,0.6009,OK,
BSDS500,81066,GWi_odps,321,481,0.005981,0.018881,0.005815,0.030677,0.0000,4.9373,0.2939,OK,
BSDS500,81066,GWC,321,481,0.005981,0.024083,,0.030064,0.0000,6.0750,1.4817,OK,
BSDS500,81066,Canny,321,481,0.005981,0.002266,,0.008247,0.0000,461.3415,55.3234,OK,
BSDS500,81066,Sobel,321,481,0.005981,0.002181,,0.008162,0.0000,1075.9219,129.0324,OK,
BSDS500,81066,LoG,321,481,0.005981,0.001409,,0.007390,0.0000,54.0000,4.5258,OK,
BSDS500,81066,ED,321,481,0.005981,0.004332,,0.010313,0.0000,255.0000,56.4151,OK,
BSDS500,81066,PC,321,481,0.005981,0.326790,,0.332771,0.0000,0.5469,0.0225,OK,
BSDS500,81090,GWi,481,321,0.005922,0.011550,,0.017472,0.0000,4.9878,0.5161,OK,
BSDS500,81090,GWi_odps,481,321,0.005922,0.019512,0.006201,0.031634,0.0000,4.9878,0.2524,OK,
BSDS500,81090,GWC,481,321,0.005922,0.024578,,0.030500,0.0086,6.1178,1.4514,OK,
BSDS500,81090,Canny,481,321,0.005922,0.002363,,0.008284,0.0000,446.3743,56.8742,OK,
BSDS500,81090,Sobel,481,321,0.005922,0.002195,,0.008116,0.0000,1000.9935,107.0437,OK,
BSDS500,81090,LoG,481,321,0.005922,0.001280,,0.007201,0.0000,57.0000,4.3939,OK,
BSDS500,81090,ED,481,321,0.005922,0.004356,,0.010278,0.0000,255.0000,37.9640,OK,
BSDS500,81090,PC,481,321,0.005922,0.316276,,0.322197,0.0000,0.5789,0.0421,OK,
BSDS500,81095,GWi,321,481,0.005732,0.010974,,0.016706,0.0000,4.8936,0.3691,OK,
BSDS500,81095,GWi_odps,321,481,0.005732,0.018656,0.005856,0.030244,0.0000,4.8936,0.1879,OK,
BSDS500,81095,GWC,321,481,0.005732,0.023660,,0.029392,0.0000,6.5208,1.3048,OK,
BSDS500,81095,Canny,321,481,0.005732,0.002210,,0.007942,0.0000,469.0927,41.1753,OK,
BSDS500,81095,Sobel,321,481,0.005732,0.002075,,0.007807,0.0000,1097.6721,76.0429,OK,
BSDS500,81095,LoG,321,481,0.005732,0.001291,,0.007023,0.0000,47.0000,3.2116,OK,
BSDS500,81095,ED,321,481,0.005732,0.003656,,0.009388,0.0000,255.0000,37.1135,OK,
BSDS500,81095,PC,321,481,0.005732,0.321094,,0.326826,0.0000,0.6467,0.0350,OK,
BSDS500,87015,GWi,321,481,0.006297,0.011016,,0.017314,0.0000,4.8913,0.7414,OK,
BSDS500,87015,GWi_odps,321,481,0.006297,0.020168,0.005692,0.032157,0.0000,4.8913,0.3459,OK,
BSDS500,87015,GWC,321,481,0.006297,0.023889,,0.030187,0.0000,5.3592,1.6092,OK,
BSDS500,87015,Canny,321,481,0.006297,0.002216,,0.008513,0.0000,492.0833,65.6949,OK,
BSDS500,87015,Sobel,321,481,0.006297,0.002143,,0.008440,0.0000,1107.8348,162.0019,OK,
BSDS500,87015,LoG,321,481,0.006297,0.001315,,0.007612,0.0000,53.0000,5.2642,OK,
BSDS500,87015,ED,321,481,0.006297,0.005821,,0.012118,0.0000,255.0000,64.7802,OK,
BSDS500,87015,PC,321,481,0.006297,0.320127,,0.326425,0.0000,0.4710,0.0136,OK,
BSDS500,92014,GWi,321,481,0.005964,0.011059,,0.017023,0.0000,4.8158,0.6374,OK,
BSDS500,92014,GWi_odps,321,481,0.005964,0.019154,0.005623,0.030741,0.0000,4.8158,0.3135,OK,
BSDS500,92014,GWC,321,481,0.005964,0.023838,,0.029802,0.0093,5.7726,1.6148,OK,
BSDS500,92014,Canny,321,481,0.005964,0.002201,,0.008165,0.0000,450.5641,61.5407,OK,
BSDS500,92014,Sobel,321,481,0.005964,0.002158,,0.008122,0.0000,1016.0207,136.6790,OK,
BSDS500,92014,LoG,321,481,0.005964,0.001302,,0.007266,0.0000,48.0000,4.7769,OK,
BSDS500,92014,ED,321,481,0.005964,0.004980,,0.010945,0.0000,255.0000,57.2739,OK,
BSDS500,92014,PC,321,481,0.005964,0.319601,,0.325565,0.0000,0.5228,0.0254,OK,
BSDS500,94095,GWi,321,481,0.005994,0.011033,,0.017027,0.0029,4.8561,0.9966,OK,
BSDS500,94095,GWi_odps,321,481,0.005994,0.019534,0.005883,0.031410,0.0000,4.8561,0.4706,OK,
BSDS500,94095,GWC,321,481,0.005994,0.023901,,0.029895,0.0035,5.7380,1.8447,OK,
BSDS500,94095,Canny,321,481,0.005994,0.002226,,0.008220,0.0000,472.5124,101.7918,OK,
BSDS500,94095,Sobel,321,481,0.005994,0.002143,,0.008137,0.0000,1087.2939,220.9408,OK,
BSDS500,94095,LoG,321,481,0.005994,0.001296,,0.007290,0.0000,57.0000,7.7585,OK,
BSDS500,94095,ED,321,481,0.005994,0.005415,,0.011409,0.0000,255.0000,62.5572,OK,
BSDS500,94095,PC,321,481,0.005994,0.327098,,0.333092,0.0000,0.3312,0.0116,OK,
BSDS500,97010,GWi,321,481,0.005779,0.012530,,0.018309,0.0000,5.1103,0.7250,OK,
BSDS500,97010,GWi_odps,321,481,0.005779,0.021574,0.006013,0.033365,0.0000,5.1103,0.3252,OK,
BSDS500,97010,GWC,321,481,0.005779,0.023644,,0.029422,0.0150,6.3459,1.6475,OK,
BSDS500,97010,Canny,321,481,0.005779,0.002227,,0.008005,0.0000,498.2630,55.3032,OK,
BSDS500,97010,Sobel,321,481,0.005779,0.002135,,0.007913,0.0000,1092.0120,160.4738,OK,
BSDS500,97010,LoG,321,481,0.005779,0.001297,,0.007076,0.0000,60.0000,4.9890,OK,
BSDS500,97010,ED,321,481,0.005779,0.004762,,0.010541,0.0000,255.0000,46.9402,OK,
BSDS500,97010,PC,321,481,0.005779,0.320873,,0.326652,0.0000,0.5484,0.0177,OK,
BIPED,RGB_008,GWi,720,1280,0.034609,0.064877,,0.099486,0.0000,4.3095,0.5255,OK,
BIPED,RGB_008,GWi_odps,720,1280,0.034609,0.119154,0.038045,0.191808,0.0000,4.3095,0.2530,OK,
BIPED,RGB_008,GWC,720,1280,0.034609,0.143945,,0.178554,0.0072,5.2552,1.4661,OK,
BIPED,RGB_008,Canny,720,1280,0.034609,0.013461,,0.048070,0.0000,487.4833,55.9459,OK,
BIPED,RGB_008,Sobel,720,1280,0.034609,0.012318,,0.046927,0.0000,956.3817,117.0221,OK,
BIPED,RGB_008,LoG,720,1280,0.034609,0.007184,,0.041793,0.0000,51.0000,4.5814,OK,
BIPED,RGB_008,ED,720,1280,0.034609,0.025345,,0.059954,0.0000,255.0000,49.5698,OK,
BIPED,RGB_008,PC,720,1280,0.034609,1.750922,,1.785531,0.0000,0.6006,0.0175,OK,
BIPED,RGB_010,GWi,720,1280,0.033101,0.063262,,0.096362,0.0000,4.2250,0.3055,OK,
BIPED,RGB_010,GWi_odps,720,1280,0.033101,0.112980,0.037197,0.183278,0.0000,4.2250,0.1518,OK,
BIPED,RGB_010,GWC,720,1280,0.033101,0.142845,,0.175946,0.0000,4.5283,1.2434,OK,
BIPED,RGB_010,Canny,720,1280,0.033101,0.013622,,0.046722,0.0000,437.3237,39.2943,OK,
BIPED,RGB_010,Sobel,720,1280,0.033101,0.012472,,0.045573,0.0000,791.5314,66.6870,OK,
BIPED,RGB_010,LoG,720,1280,0.033101,0.007070,,0.040170,0.0000,43.0000,2.9279,OK,
BIPED,RGB_010,ED,720,1280,0.033101,0.022882,,0.055982,0.0000,255.0000,48.6747,OK,
BIPED,RGB_010,PC,720,1280,0.033101,1.737388,,1.770489,0.0000,0.6789,0.0253,OK,
BIPED,RGB_017,GWi,720,1280,0.033462,0.066063,,0.099525,0.0000,4.3095,0.3386,OK,
BIPED,RGB_017,GWi_odps,720,1280,0.033462,0.116300,0.038402,0.188165,0.0000,4.3095,0.1654,OK,
BIPED,RGB_017,GWC,720,1280,0.033462,0.147992,,0.181454,0.0151,4.5850,1.2777,OK,
BIPED,RGB_017,Canny,720,1280,0.033462,0.013461,,0.046924,0.0000,422.0047,39.2866,OK,
BIPED,RGB_017,Sobel,720,1280,0.033462,0.012610,,0.046073,0.0000,694.4465,74.4137,OK,
BIPED,RGB_017,LoG,720,1280,0.033462,0.007142,,0.040604,0.0000,33.0000,2.9836,OK,
BIPED,RGB_017,ED,720,1280,0.033462,0.026121,,0.059584,0.0000,255.0000,55.5865,OK,
BIPED,RGB_017,PC,720,1280,0.033462,1.754576,,1.788038,0.0000,0.5738,0.0187,OK,
BIPED,RGB_025,GWi,720,1280,0.038463,0.063515,,0.101979,0.0000,4.3095,0.3053,OK,
BIPED,RGB_025,GWi_odps,720,1280,0.038463,0.113515,0.037061,0.189039,0.0000,4.3095,0.1551,OK,
BIPED,RGB_025,GWC,720,1280,0.038463,0.141516,,0.179979,0.0054,4.6292,1.2701,OK,
BIPED,RGB_025,Canny,720,1280,0.038463,0.014023,,0.052487,0.0000,433.3359,39.1308,OK,
BIPED,RGB_025,Sobel,720,1280,0.038463,0.012435,,0.050899,0.0000,749.1502,66.4253,OK,
BIPED,RGB_025,LoG,720,1280,0.038463,0.006990,,0.045453,0.0000,44.0000,2.8194,OK,
BIPED,RGB_025,ED,720,1280,0.038463,0.023742,,0.062206,0.0000,255.0000,51.2153,OK,
BIPED,RGB_025,PC,720,1280,0.038463,1.748719,,1.787183,0.0000,0.6553,0.0287,OK,
BIPED,RGB_029,GWi,720,1280,0.033110,0.063446,,0.096556,0.0000,4.2885,0.3665,OK,
BIPED,RGB_029,GWi_odps,720,1280,0.033110,0.116105,0.037767,0.186982,0.0000,4.2885,0.1947,OK,
BIPED,RGB_029,GWC,720,1280,0.033110,0.146070,,0.179180,0.0000,4.8128,1.2945,OK,
BIPED,RGB_029,Canny,720,1280,0.033110,0.013303,,0.046413,0.0000,423.3982,49.7024,OK,
BIPED,RGB_029,Sobel,720,1280,0.033110,0.012504,,0.045614,0.0000,802.9570,80.5503,OK,
BIPED,RGB_029,LoG,720,1280,0.033110,0.007169,,0.040279,0.0000,39.0000,3.6351,OK,
BIPED,RGB_029,ED,720,1280,0.033110,0.021227,,0.054337,0.0000,255.0000,49.0607,OK,
BIPED,RGB_029,PC,720,1280,0.033110,1.747109,,1.780219,0.0000,0.6716,0.0281,OK,
BIPED,RGB_033,GWi,720,1280,0.031791,0.063413,,0.095204,0.0000,4.3095,0.2618,OK,
BIPED,RGB_033,GWi_odps,720,1280,0.031791,0.113869,0.038086,0.183745,0.0000,4.3095,0.1299,OK,
BIPED,RGB_033,GWC,720,1280,0.031791,0.142356,,0.174146,0.0185,4.5850,1.2074,OK,
BIPED,RGB_033,Canny,720,1280,0.031791,0.013314,,0.045104,0.0000,398.1206,33.8796,OK,
BIPED,RGB_033,Sobel,720,1280,0.031791,0.012393,,0.044183,0.0000,758.4946,56.5408,OK,
BIPED,RGB_033,LoG,720,1280,0.031791,0.006941,,0.038731,0.0000,39.0000,2.4551,OK,
BIPED,RGB_033,ED,720,1280,0.031791,0.021502,,0.053293,0.0000,255.0000,44.8350,OK,
BIPED,RGB_033,PC,720,1280,0.031791,1.767198,,1.798989,0.0000,0.6583,0.0289,OK,
BIPED,RGB_035,GWi,720,1280,0.033284,0.063897,,0.097181,0.0000,4.2127,0.3916,OK,
BIPED,RGB_035,GWi_odps,720,1280,0.033284,0.114471,0.038533,0.186287,0.0000,4.2127,0.1924,OK,
BIPED,RGB_035,GWC,720,1280,0.033284,0.143449,,0.176733,0.0000,5.2103,1.3170,OK,
BIPED,RGB_035,Canny,720,1280,0.033284,0.013451,,0.046735,0.0000,466.0000,49.4588,OK,
BIPED,RGB_035,Sobel,720,1280,0.033284,0.012403,,0.045687,0.0000,890.8176,86.8884,OK,
BIPED,RGB_035,LoG,720,1280,0.033284,0.006916,,0.040200,0.0000,54.0000,3.6738,OK,
BIPED,RGB_035,ED,720,1280,0.033284,0.024386,,0.057670,0.0000,255.0000,51.7775,OK,
BIPED,RGB_035,PC,720,1280,0.033284,1.741734,,1.775017,0.0000,0.6793,0.0228,OK,
BIPED,RGB_039,GWi,720,1280,0.033319,0.064504,,0.097823,0.0000,4.3726,0.3944,OK,
BIPED,RGB_039,GWi_odps,720,1280,0.033319,0.112140,0.037850,0.183310,0.0000,4.3726,0.1962,OK,
BIPED,RGB_039,GWC,720,1280,0.033319,0.142882,,0.176201,0.0000,5.6858,1.3320,OK,
BIPED,RGB_039,Canny,720,1280,0.033319,0.013755,,0.047075,0.0000,475.6574,51.2564,OK,
BIPED,RGB_039,Sobel,720,1280,0.033319,0.012529,,0.045849,0.0000,970.5586,85.0854,OK,
